ID,SCORE,RANK
ID47360142342,0.614467606,3023
ID1634115912,0.614348542,3024
ID96231468625,0.614224435,3025
ID93317752514,0.61421645,3026
ID44424445156,0.614006252,3027
ID74646915204,0.613933754,3028
ID68752173785,0.613034677,3029
ID14166956448,0.612935915,3030
ID51731096325,0.612368119,3031
ID62251938209,0.612300448,3032
ID32836854752,0.611915384,3033
ID63168993388,0.611688346,3034
ID44008426528,0.611617824,3035
ID73402726265,0.611467209,3036
ID9962355676,0.61140325,3037
ID6429724631,0.611389177,3038
ID12735502381,0.611345075,3039
ID62097573262,0.611164849,3040
ID11395003931,0.610885547,3041
ID5498827158,0.610623765,3042
ID42244657102,0.610549095,3043
ID60293267602,0.610337157,3044
ID34053682272,0.610278025,3045
ID62478442984,0.610126071,3046
ID6874613653,0.61010806,3047
ID4044378597,0.60984684,3048
ID56735450568,0.609617071,3049
ID64556024719,0.609095528,3050
ID37096448818,0.608918416,3051
ID12379944516,0.608719404,3052
ID23211945557,0.608711605,3053
ID46833128457,0.608559909,3054
ID81150571201,0.608494496,3055
ID81882764064,0.608383809,3056
ID47762188989,0.608234888,3057
ID13195765210,0.607899811,3058
ID97621069102,0.607571299,3059
ID67416918262,0.607225638,3060
ID14772764181,0.607215622,3061
ID30393167180,0.606884179,3062
ID93893371752,0.606736821,3063
ID50490650977,0.606561975,3064
ID18104649157,0.606146429,3065
ID98510852036,0.606101532,3066
ID89220899664,0.605778954,3067
ID67772512914,0.60566621,3068
ID54564329541,0.605495223,3069
ID83988925946,0.605479144,3070
ID87698233447,0.605383617,3071
ID89924616594,0.605378045,3072
ID8378074648,0.605170568,3073
ID5142207213,0.605040468,3074
ID26247280475,0.605031973,3075
ID55631877833,0.604842439,3076
ID93401786961,0.604283749,3077
ID78656368413,0.604042612,3078
ID19716142546,0.603886864,3079
ID39327341196,0.603783946,3080
ID96251953484,0.603632323,3081
ID97971321129,0.603414978,3082
ID83215149391,0.602813202,3083
ID47556646283,0.602283462,3084
ID50568989780,0.602269803,3085
ID94109738894,0.602199768,3086
ID95152191442,0.601976648,3087
ID34285387366,0.601770426,3088
ID11774519929,0.601456871,3089
ID94848491481,0.600443196,3090
ID96533397956,0.600002465,3091
ID99267596797,0.599888898,3092
ID80337354485,0.599740201,3093
ID82397614271,0.599513173,3094
ID58837484921,0.598877708,3095
ID14655112481,0.598563002,3096
ID87806984310,0.59855627,3097
ID63805453881,0.59855627,3097
ID59635728951,0.59855627,3097
ID8355562858,0.598548924,3100
ID50037029082,0.59845015,3101
ID59878434082,0.598367405,3102
ID39834361448,0.597880738,3103
ID94173645830,0.597740746,3104
ID47717397821,0.59743681,3105
ID67311703212,0.596313223,3106
ID74186831048,0.596288404,3107
ID57508858506,0.596176685,3108
ID25106265919,0.596096919,3109
ID34608963939,0.596016282,3110
ID52486021841,0.595454729,3111
ID21330140634,0.595033868,3112
ID22199467999,0.595024181,3113
ID4455097673,0.594190176,3114
ID57156777035,0.593617489,3115
ID51712931996,0.593414339,3116
ID75620553025,0.593414339,3116
ID1055522077,0.593329918,3118
ID66684088700,0.592700857,3119
ID19780506621,0.59188531,3120
ID91123226001,0.59163625,3121
ID15552671866,0.591139024,3122
ID26334983262,0.590675544,3123
ID926706707,0.590615909,3124
ID91586813187,0.590529415,3125
ID96516629632,0.590474241,3126
ID42394741690,0.589707171,3127
ID66777167733,0.589610699,3128
ID22756158384,0.589134344,3129
ID97917774598,0.589047496,3130
ID67811766531,0.589047496,3130
ID88411875250,0.588931564,3132
ID47300846058,0.588039295,3133
ID89020416414,0.587970487,3134
ID78588971858,0.587627938,3135
ID4182638229,0.587590806,3136
ID43865646209,0.587574253,3137
ID14034532669,0.58752871,3138
ID89057026705,0.587498956,3139
ID33005252728,0.587319887,3140
ID60157612552,0.587107717,3141
ID43643810480,0.586940585,3142
ID37857570004,0.586738048,3143
ID24783540435,0.586076567,3144
ID97818528487,0.585223444,3145
ID33596236786,0.584398905,3146
ID12220076663,0.584395962,3147
ID64956801647,0.583426687,3148
ID64804705355,0.583066117,3149
ID6028455871,0.582400613,3150
ID23930918529,0.582342957,3151
ID65727452638,0.582140933,3152
ID94947990120,0.581703923,3153
ID4467853207,0.581613095,3154
ID39708568593,0.5811182,3155
ID8044104840,0.580059051,3156
ID65774465243,0.579577367,3157
ID47972598647,0.579349412,3158
ID62165670638,0.578944777,3159
ID7392691591,0.578765863,3160
ID72332863822,0.578713186,3161
ID92305070018,0.578116836,3162
ID89886340727,0.578092946,3163
ID45541539669,0.57773384,3164
ID82893948249,0.577640585,3165
ID16150455044,0.577294312,3166
ID61269879555,0.577173589,3167
ID76057060284,0.577085095,3168
ID3359289142,0.576879045,3169
ID82280425439,0.576277369,3170
ID99171378556,0.575762179,3171
ID36159826273,0.575710927,3172
ID10020514442,0.575346243,3173
ID33104371527,0.575078606,3174
ID20360279325,0.574410407,3175
ID3941881006,0.574187845,3176
ID3070214764,0.574182965,3177
ID30799570274,0.574135935,3178
ID58154702120,0.573751318,3179
ID30186003507,0.573642403,3180
ID39671434387,0.573566323,3181
ID1111115143,0.57307432,3182
ID13288060395,0.573008511,3183
ID5216532249,0.572954188,3184
ID58033201125,0.572763659,3185
ID41885735160,0.572271168,3186
ID45980967602,0.57202951,3187
ID60046992665,0.57181562,3188
ID12395349383,0.571625214,3189
ID41353513412,0.571495064,3190
ID10120923169,0.571399973,3191
ID93259508625,0.571290398,3192
ID2848960134,0.570926269,3193
ID78301578191,0.570417246,3194
ID25757140445,0.570125362,3195
ID20085776420,0.570120041,3196
ID88266237633,0.570070578,3197
ID92453516736,0.570034958,3198
ID73391124873,0.569061814,3199
ID54736036273,0.568909754,3200
ID92414050685,0.568490003,3201
ID77207338845,0.568358876,3202
ID15788829892,0.56738504,3203
ID23213494673,0.567120478,3204
ID41347977584,0.566115088,3205
ID69381985333,0.566087481,3206
ID81994279791,0.566068364,3207
ID50274658412,0.56581447,3208
ID649932306,0.565266777,3209
ID89276585024,0.564287022,3210
ID56921990335,0.563810654,3211
ID91581720249,0.56369321,3212
ID70899229017,0.563265649,3213
ID53360723589,0.563196144,3214
ID79230414507,0.562919221,3215
ID35588010277,0.56255085,3216
ID40196436196,0.561884473,3217
ID91883872957,0.561836717,3218
ID17558695011,0.56150957,3219
ID65963648895,0.561289881,3220
ID5694259519,0.560983656,3221
ID5201785874,0.560874749,3222
ID61793022585,0.560524675,3223
ID32011591238,0.560176741,3224
ID21377836969,0.560120843,3225
ID434691459,0.559739781,3226
ID92346109539,0.559306463,3227
ID57175404837,0.558856425,3228
ID56010656410,0.558808209,3229
ID70555557343,0.558784816,3230
ID9795139874,0.557795866,3231
ID92585097994,0.557624403,3232
ID49546546884,0.557228621,3233
ID42107746024,0.5561366,3234
ID83325536960,0.556102394,3235
ID38152160001,0.556034248,3236
ID82284359113,0.555810482,3237
ID71947699213,0.555320987,3238
ID51937642065,0.555151768,3239
ID41803108501,0.554806019,3240
ID78254275898,0.554539151,3241
ID65781431116,0.553687747,3242
ID38698199828,0.553174077,3243
ID85392986417,0.552262878,3244
ID53429835035,0.552191219,3245
ID71166583975,0.552061746,3246
ID33056615727,0.551292148,3247
ID40363550391,0.55070918,3248
ID3979079706,0.550334939,3249
ID26285883703,0.5501401,3250
ID59835545606,0.549608869,3251
ID16815008044,0.548986672,3252
ID56754249453,0.548735733,3253
ID18623858233,0.548660268,3254
ID46281229726,0.548417814,3255
ID47702456613,0.548038829,3256
ID68415495924,0.548032985,3257
ID96260587124,0.547686477,3258
ID44899433173,0.546894051,3259
ID26756535482,0.546745298,3260
ID53456262337,0.546491676,3261
ID37019605160,0.54586924,3262
ID66182630959,0.545058661,3263
ID97805218071,0.54470294,3264
ID87819095695,0.543877399,3265
ID27128806862,0.543303369,3266
ID39926942735,0.543260761,3267
ID99559405538,0.543240381,3268
ID24707151308,0.543162258,3269
ID23883759241,0.542816501,3270
ID21136980373,0.542730458,3271
ID47212704013,0.542290825,3272
ID40252565192,0.542029306,3273
ID17226934301,0.54187023,3274
ID19409479582,0.540976046,3275
ID56115764172,0.540928909,3276
ID20239403061,0.540871638,3277
ID3452529899,0.540754182,3278
ID14397796063,0.540714049,3279
ID19967612819,0.540131095,3280
ID30979785058,0.540064523,3281
ID42828309695,0.539031695,3282
ID51178886485,0.538826827,3283
ID31291648620,0.53766032,3284
ID39002879308,0.537285342,3285
ID77513239848,0.536348155,3286
ID34665485394,0.536105042,3287
ID66046093015,0.535565549,3288
ID3633798055,0.534972995,3289
ID46115196610,0.534501708,3290
ID56610280581,0.534390744,3291
ID26413214405,0.533870357,3292
ID58742732349,0.533373633,3293
ID2193231928,0.533044553,3294
ID96400757178,0.532361698,3295
ID53470558372,0.532193869,3296
ID88214458612,0.53214311,3297
ID38920386293,0.531434379,3298
ID58850701227,0.531093412,3299
ID51085095084,0.529875626,3300
ID15389386757,0.529813134,3301
ID86575675889,0.529370251,3302
ID57535143083,0.529214414,3303
ID23824330290,0.529195186,3304
ID80121899060,0.528797386,3305
ID81123541659,0.528544516,3306
ID39766574343,0.528293719,3307
ID31094655688,0.528203716,3308
ID59572954876,0.528130147,3309
ID57948740365,0.526452744,3310
ID9613286056,0.526451414,3311
ID70725051812,0.526256466,3312
ID36804606922,0.52603293,3313
ID61064870963,0.526001089,3314
ID75091215164,0.525782895,3315
ID68494661230,0.525115386,3316
ID40343243787,0.524935291,3317
ID6334217268,0.524899848,3318
ID49517590156,0.524536847,3319
ID56672527667,0.524076357,3320
ID11172595159,0.523778273,3321
ID10945180296,0.523500038,3322
ID63089332339,0.523417021,3323
ID78323840106,0.52331239,3324
ID45284718948,0.52288899,3325
ID83404485268,0.522647222,3326
ID12829196039,0.522619595,3327
ID48948383866,0.522349314,3328
ID68526458632,0.52229589,3329
ID71411315198,0.522052658,3330
ID6767800872,0.521881226,3331
ID19836463695,0.521822898,3332
ID91737849354,0.521732007,3333
ID51112426189,0.521522442,3334
ID22589155809,0.521433453,3335
ID33426873494,0.521123593,3336
ID78924263864,0.520528409,3337
ID62128308025,0.519677291,3338
ID33227384105,0.519672633,3339
ID40614207014,0.518453679,3340
ID53687960539,0.518174956,3341
ID63689436280,0.517734719,3342
ID34633760775,0.517574188,3343
ID510103721,0.517171143,3344
ID85653665934,0.516801457,3345
ID49878910067,0.516354444,3346
ID16711659737,0.51630633,3347
ID15023021174,0.51561111,3348
ID68595482114,0.515578485,3349
ID65903383989,0.515517916,3350
ID11952607665,0.515304642,3351
ID55920248085,0.51523363,3352
ID35347578597,0.514909826,3353
ID27001339768,0.514750527,3354
ID26337284839,0.514639708,3355
ID28083356250,0.514636755,3356
ID66865780282,0.514478914,3357
ID73136986546,0.514421864,3358
ID47105763967,0.512714363,3359
ID17985884527,0.512221111,3360
ID59239437505,0.511701799,3361
ID99149967403,0.511337616,3362
ID39945462876,0.511288724,3363
ID50515255215,0.511045017,3364
ID39662949153,0.510641468,3365
ID97127391815,0.509146074,3366
ID67252149045,0.509069591,3367
ID6124830155,0.509048795,3368
ID30343581703,0.508945997,3369
ID6792337264,0.508737255,3370
ID42350724731,0.507698072,3371
ID42414966571,0.507285604,3372
ID17512719667,0.507045972,3373
ID9049455360,0.507033028,3374
ID90214191000,0.505996573,3375
ID51901091193,0.505372789,3376
ID5986927638,0.505324798,3377
ID28392930854,0.505254785,3378
ID62497735052,0.504669503,3379
ID41385604413,0.503927054,3380
ID20230230838,0.503919209,3381
ID2966650856,0.503231579,3382
ID24386326048,0.50318127,3383
ID30032702782,0.502141498,3384
ID22814622485,0.502053398,3385
ID63077603682,0.501285656,3386
ID47820665663,0.500884096,3387
ID21441236101,0.499258969,3388
ID15533496632,0.498951887,3389
ID25095971452,0.498696139,3390
ID66124346138,0.498647611,3391
ID68116864407,0.498111271,3392
ID76750669477,0.497447536,3393
ID54098307925,0.497342194,3394
ID73110522829,0.497192631,3395
ID37866286299,0.49719065,3396
ID79695131480,0.497156796,3397
ID7151826567,0.496923038,3398
ID38783743483,0.496867751,3399
ID36518045857,0.496734019,3400
ID88955994038,0.496415612,3401
ID8928936630,0.496129343,3402
ID86641232337,0.495965209,3403
ID86291153676,0.494566128,3404
ID10692040487,0.494308638,3405
ID58612494384,0.493285364,3406
ID30208195853,0.493148963,3407
ID72056746050,0.49293672,3408
ID22331747469,0.492344907,3409
ID11674510972,0.49231205,3410
ID6878259827,0.49178469,3411
ID99004730768,0.491187182,3412
ID17954636652,0.491030271,3413
ID84410560216,0.490756889,3414
ID10981431003,0.490704618,3415
ID73235778218,0.489895491,3416
ID88075758511,0.489895491,3416
ID96193424144,0.489751276,3418
ID90486539243,0.487969336,3419
ID70990722100,0.487838856,3420
ID77727433656,0.486929165,3421
ID19404783155,0.486886875,3422
ID39003432793,0.48639688,3423
ID87132588162,0.486272443,3424
ID3858917441,0.485631069,3425
ID38420570939,0.485430599,3426
ID86212807188,0.485338712,3427
ID22923627972,0.484991873,3428
ID76248089352,0.484800036,3429
ID18557684411,0.484691423,3430
ID6551536455,0.484571425,3431
ID15386724246,0.483963941,3432
ID18344503696,0.483659331,3433
ID91056916951,0.482447613,3434
ID29197614001,0.482421502,3435
ID27154373483,0.481966961,3436
ID24883023940,0.481517779,3437
ID74694215261,0.481404736,3438
ID34672922191,0.481253258,3439
ID79472752883,0.4809777,3440
ID11226442461,0.480692349,3441
ID85230416751,0.480417028,3442
ID90512207239,0.480129699,3443
ID56943184303,0.479870409,3444
ID92057335326,0.479428975,3445
ID67220654509,0.47915153,3446
ID61978430655,0.478994224,3447
ID50627015321,0.478574663,3448
ID51553680585,0.478574247,3449
ID3055113788,0.478085383,3450
ID40479302471,0.477890556,3451
ID11794535774,0.477850821,3452
ID60524862334,0.477193944,3453
ID8344435230,0.477108458,3454
ID17905982638,0.475909017,3455
ID82095938679,0.475402287,3456
ID83352423125,0.474785184,3457
ID93404675877,0.474312975,3458
ID62013555905,0.473676231,3459
ID63048040244,0.473589339,3460
ID1639268594,0.473359542,3461
ID91480079242,0.473328934,3462
ID42250023941,0.473078444,3463
ID66537871149,0.472224887,3464
ID97185667509,0.47221482,3465
ID319833122,0.472004042,3466
ID42324110559,0.471800236,3467
ID81357264975,0.47132113,3468
ID57931376275,0.471287553,3469
ID63524964667,0.471202502,3470
ID63665665902,0.469602238,3471
ID26766829484,0.467121815,3472
ID57711462098,0.466859937,3473
ID50335854594,0.466675692,3474
ID60141321439,0.466672892,3475
ID29705614889,0.466296662,3476
ID86399920045,0.46539946,3477
ID41258618767,0.463273076,3478
ID81321582468,0.46200575,3479
ID9057244616,0.460052676,3480
ID93936215664,0.459822441,3481
ID70796216731,0.45870179,3482
ID12638303689,0.458528762,3483
ID68429963881,0.457504967,3484
ID49372044321,0.457504967,3484
ID92306986028,0.457504967,3484
ID29486873061,0.457413344,3487
ID42586926996,0.457205666,3488
ID57340768518,0.456722136,3489
ID94306184302,0.456360504,3490
ID76002833003,0.456318022,3491
ID28431276804,0.455187975,3492
ID98898899182,0.454507205,3493
ID70580551945,0.454441605,3494
ID699786516,0.453278539,3495
ID92830839051,0.452831348,3496
ID46966854877,0.451672086,3497
ID9184739882,0.451590954,3498
ID32531332286,0.451462879,3499
ID55269104687,0.451366187,3500
ID60061227232,0.449996884,3501
ID28666412471,0.449410114,3502
ID11814435437,0.447905601,3503
ID8479144474,0.447672826,3504
ID82148536891,0.446590889,3505
ID81131290030,0.444129395,3506
ID971480412,0.443803876,3507
ID637476845,0.44309512,3508
ID50521599292,0.442870516,3509
ID3097417067,0.442810581,3510
ID85850236418,0.442749301,3511
ID9881753292,0.442664299,3512
ID28620546045,0.442436674,3513
ID19318025754,0.441961995,3514
ID55902249578,0.441746966,3515
ID57117080761,0.441525937,3516
ID32863274464,0.441277001,3517
ID72256899193,0.44108786,3518
ID14327947243,0.440869434,3519
ID55800793299,0.440712271,3520
ID35460623929,0.440687779,3521
ID7797597398,0.440577475,3522
ID48297131410,0.440146471,3523
ID18616992802,0.440046349,3524
ID62174470565,0.440043064,3525
ID50585404807,0.439472622,3526
ID51493468159,0.438963589,3527
ID960594648,0.438957415,3528
ID67029692403,0.437456376,3529
ID58290840852,0.437397265,3530
ID33129500194,0.436828975,3531
ID40542234080,0.436657398,3532
ID65985026055,0.43625859,3533
ID99498194874,0.435086917,3534
ID41124142678,0.434705081,3535
ID2977039899,0.434604615,3536
ID61677056160,0.43317122,3537
ID99227148200,0.432943397,3538
ID77215109848,0.432897297,3539
ID97499157859,0.432884708,3540
ID32868404282,0.432833943,3541
ID81417755168,0.432646049,3542
ID85064804081,0.432428764,3543
ID36701784067,0.432000578,3544
ID71786553492,0.431842161,3545
ID70387914856,0.431792215,3546
ID53585349886,0.431556612,3547
ID11394503112,0.431469322,3548
ID60000683115,0.430706392,3549
ID24225328268,0.430648507,3550
ID73374511009,0.42965334,3551
ID68677288605,0.429507011,3552
ID68672822308,0.42903805,3553
ID63290417410,0.428945591,3554
ID6510718868,0.428563737,3555
ID88056494150,0.428491082,3556
ID35695806860,0.427988962,3557
ID21438891916,0.425400914,3558
ID29737496948,0.424241423,3559
ID38480534515,0.424159563,3560
ID5401541434,0.423879133,3561
ID1881152857,0.423852048,3562
ID67945514604,0.423498481,3563
ID92891261676,0.423005632,3564
ID20630853120,0.422415271,3565
ID49096669652,0.422354583,3566
ID26072795887,0.422040505,3567
ID91331477319,0.421725383,3568
ID88079155882,0.420494509,3569
ID16252381362,0.420054926,3570
ID83010679661,0.420051446,3571
ID69338675434,0.419756975,3572
ID49375501344,0.419593982,3573
ID32018763540,0.419478301,3574
ID21701783371,0.419105211,3575
ID97043308474,0.41910249,3576
ID6534439933,0.418895618,3577
ID59204920315,0.418635283,3578
ID21810174464,0.418507632,3579
ID75149073905,0.418233464,3580
ID17324721867,0.417760497,3581
ID71184892147,0.417713037,3582
ID64857938822,0.417699221,3583
ID30537266065,0.41754866,3584
ID70068839038,0.416517175,3585
ID83800080737,0.416140616,3586
ID48488182923,0.416006592,3587
ID25358427141,0.4154383,3588
ID26011869556,0.41527641,3589
ID74188940261,0.415030757,3590
ID33699857086,0.414314924,3591
ID31955495212,0.414293974,3592
ID49534002248,0.414022861,3593
ID10278406324,0.413523374,3594
ID86492458817,0.413053669,3595
ID50449111941,0.412994414,3596
ID15028747969,0.411838022,3597
ID83024937232,0.411228299,3598
ID17763631752,0.410816706,3599
ID16207753921,0.410618679,3600
ID13028581586,0.410617155,3601
ID62734760559,0.410434599,3602
ID95580731842,0.410351679,3603
ID93417725755,0.410153318,3604
ID80961977635,0.409571563,3605
ID66168979399,0.408984984,3606
ID54051330664,0.408589256,3607
ID18511737193,0.407463203,3608
ID56243829082,0.407137698,3609
ID24982330074,0.407137178,3610
ID3748473526,0.406703678,3611
ID78702405178,0.40654834,3612
ID4255140155,0.40653652,3613
ID3026671895,0.406438244,3614
ID28869551806,0.40639855,3615
ID77770178149,0.406023407,3616
ID99790638312,0.406013263,3617
ID64345438109,0.405929442,3618
ID15314376640,0.405894225,3619
ID72495075628,0.405796834,3620
ID15962334776,0.405442964,3621
ID66582029995,0.404819146,3622
ID58206475925,0.404150416,3623
ID47677876403,0.404062646,3624
ID97003714133,0.404012642,3625
ID7689173895,0.403902507,3626
ID65981655831,0.403670929,3627
ID70306049878,0.403635503,3628
ID82878299701,0.403547628,3629
ID51337326947,0.403188506,3630
ID77134408977,0.402780002,3631
ID94265947674,0.401719103,3632
ID7328870104,0.401063927,3633
ID21602698332,0.400946191,3634
ID72944139397,0.400206844,3635
ID56076060773,0.40001295,3636
ID33386003474,0.399543515,3637
ID46245666894,0.39892683,3638
ID99003609176,0.398876301,3639
ID93574059751,0.398597649,3640
ID40595427593,0.398584062,3641
ID56678199980,0.397865859,3642
ID19601179435,0.397776162,3643
ID82431352595,0.396589606,3644
ID57479820287,0.396341832,3645
ID30609788107,0.396063136,3646
ID18687911945,0.395119767,3647
ID96039286859,0.394852592,3648
ID83839015608,0.394755376,3649
ID12049226328,0.394458327,3650
ID41236303719,0.394203106,3651
ID25262210902,0.394159486,3652
ID61371525405,0.393933204,3653
ID41979656062,0.39359971,3654
ID74239656596,0.393495741,3655
ID29384362850,0.393358166,3656
ID76119979925,0.392996479,3657
ID82097997554,0.392618713,3658
ID20101325456,0.392455485,3659
ID11514504911,0.392405237,3660
ID63135857164,0.391876184,3661
ID9601494860,0.391811315,3662
ID97557191456,0.391430788,3663
ID25916406151,0.390845214,3664
ID86210278275,0.390762169,3665
ID2283925284,0.389239081,3666
ID92451125007,0.389055479,3667
ID25765131472,0.388897646,3668
ID49906200333,0.388301563,3669
ID22345361263,0.388183524,3670
ID899078511,0.38797735,3671
ID81121333772,0.387053473,3672
ID39666095394,0.38683184,3673
ID83434113340,0.386703844,3674
ID68763848984,0.386410403,3675
ID48684541810,0.386402896,3676
ID35349463734,0.386402896,3676
ID42505212427,0.386192519,3678
ID44253487952,0.386017593,3679
ID82446004907,0.386009788,3680
ID5075059367,0.385714061,3681
ID29199644517,0.385551394,3682
ID78706797900,0.384326469,3683
ID14827085479,0.383946839,3684
ID40609650425,0.383643149,3685
ID29316006567,0.382671293,3686
ID73833608335,0.382157862,3687
ID12745596055,0.381966971,3688
ID22499802253,0.381888262,3689
ID36389367904,0.381764537,3690
ID32292730655,0.381681256,3691
ID41620513955,0.381476696,3692
ID37171354348,0.381469429,3693
ID84235221559,0.380439651,3694
ID75745759753,0.38042963,3695
ID12872677255,0.379312714,3696
ID75378139538,0.379169129,3697
ID55233549724,0.379138359,3698
ID56371400159,0.379070892,3699
ID24980227428,0.378749938,3700
ID91280217604,0.377675113,3701
ID6172629029,0.377472362,3702
ID35713490720,0.377077814,3703
ID25340694107,0.377034521,3704
ID45228641268,0.376969769,3705
ID3366522678,0.376357198,3706
ID58606951198,0.375442832,3707
ID11635045293,0.375428697,3708
ID6683940676,0.375371984,3709
ID33431782682,0.375179608,3710
ID17076389033,0.375113188,3711
ID24747691547,0.374716651,3712
ID82244951549,0.374273537,3713
ID88600950077,0.374273537,3713
ID38969788159,0.373906484,3715
ID78353866738,0.373466284,3716
ID93526616642,0.373273502,3717
ID74156544345,0.37307064,3718
ID55188263652,0.373047574,3719
ID8882252736,0.372985217,3720
ID26226941461,0.372951046,3721
ID74151774530,0.372234143,3722
ID37621214211,0.372057517,3723
ID71083429581,0.371914685,3724
ID44285495227,0.37143083,3725
ID32519708495,0.371411555,3726
ID64843005065,0.370920751,3727
ID61350283474,0.370416881,3728
ID65259891918,0.370121564,3729
ID34097981468,0.369755872,3730
ID88985866582,0.36914737,3731
ID51883100230,0.368968484,3732
ID4854384672,0.368676527,3733
ID36784127325,0.368676527,3733
ID65143284837,0.368486423,3735
ID33986304995,0.368453973,3736
ID80561245037,0.368136838,3737
ID69777735448,0.367462293,3738
ID43362990135,0.366843828,3739
ID74714161257,0.366369451,3740
ID17931795035,0.36635602,3741
ID84702461019,0.366317418,3742
ID91564095528,0.366063556,3743
ID58169711827,0.365857594,3744
ID4950506475,0.365083179,3745
ID63703459298,0.364552641,3746
ID95884711293,0.3644167,3747
ID57454223305,0.364325791,3748
ID42055498222,0.364235828,3749
ID86019481572,0.364114791,3750
ID2653074777,0.363729458,3751
ID21537841354,0.361971785,3752
ID21297330093,0.361650076,3753
ID86302732949,0.360629231,3754
ID40157786030,0.360283814,3755
ID53014232382,0.360257261,3756
ID8359149614,0.359956992,3757
ID18813647664,0.359866249,3758
ID87545030372,0.359743955,3759
ID5522404939,0.359710415,3760
ID29991247286,0.359615582,3761
ID16620944774,0.359539456,3762
ID72315075980,0.359387576,3763
ID74842754180,0.359387576,3763
ID71159383408,0.359387576,3763
ID55873762609,0.359119948,3766
ID13522762206,0.359023033,3767
ID25677474553,0.358421655,3768
ID42940853649,0.358079073,3769
ID90839936300,0.35794637,3770
ID89027315652,0.357455179,3771
ID78492766888,0.357339098,3772
ID21528901682,0.357123803,3773
ID90097754583,0.357072744,3774
ID71160273706,0.356345086,3775
ID74734164669,0.356295832,3776
ID94848943964,0.355806148,3777
ID89859643666,0.354871596,3778
ID10579303098,0.354851606,3779
ID80735349040,0.354851309,3780
ID98723613889,0.354749404,3781
ID76067686675,0.353685572,3782
ID59004394365,0.35363943,3783
ID17247275550,0.353259151,3784
ID26977610181,0.353041263,3785
ID92289520051,0.352588594,3786
ID1379438955,0.352578434,3787
ID50165704148,0.352231861,3788
ID39951082011,0.352195123,3789
ID61684548697,0.352104037,3790
ID63351477292,0.351638072,3791
ID78946150829,0.351514546,3792
ID25918706844,0.351455255,3793
ID46306266191,0.351441599,3794
ID83383631512,0.350505581,3795
ID76085093885,0.350020713,3796
ID35104780194,0.349959187,3797
ID3253937653,0.349888922,3798
ID361971045,0.349793212,3799
ID72246069727,0.349605859,3800
ID39235820360,0.349572979,3801
ID67406516367,0.349547237,3802
ID71204278651,0.349405297,3803
ID45309441138,0.348640467,3804
ID57874358146,0.348592626,3805
ID32900624551,0.34844506,3806
ID60956669720,0.348343693,3807
ID72675817493,0.347513892,3808
ID57430904478,0.347373334,3809
ID61468901700,0.346637304,3810
ID51398466597,0.346629441,3811
ID70927280825,0.346013873,3812
ID47779586281,0.345980963,3813
ID66335347139,0.345391113,3814
ID51837216202,0.344949124,3815
ID55249635435,0.344718942,3816
ID18725560986,0.344106889,3817
ID54944711995,0.344052903,3818
ID31546227881,0.344008442,3819
ID13983805437,0.343823027,3820
ID54169648771,0.343533998,3821
ID66967931048,0.34350025,3822
ID35826009668,0.343449189,3823
ID60976446448,0.343408957,3824
ID57641807923,0.343391476,3825
ID53475845164,0.343234961,3826
ID90963675450,0.343218153,3827
ID55714647777,0.342850309,3828
ID98327013523,0.3426051,3829
ID10070523158,0.342539768,3830
ID9294932433,0.342326526,3831
ID44814337205,0.34217892,3832
ID21192534324,0.341873187,3833
ID48366502043,0.341780877,3834
ID3456116422,0.341299333,3835
ID42472568360,0.341066871,3836
ID75660374190,0.340919926,3837
ID78663615267,0.340833092,3838
ID97128345117,0.34080799,3839
ID7431693751,0.340785715,3840
ID26254411519,0.340028539,3841
ID79259416591,0.339749005,3842
ID35136255777,0.339709961,3843
ID20314595252,0.339489912,3844
ID50706387148,0.339419546,3845
ID86251396865,0.339206071,3846
ID8246068706,0.339084134,3847
ID56685963532,0.338950562,3848
ID2649021243,0.338474203,3849
ID38556231157,0.338127151,3850
ID41005187826,0.338104017,3851
ID28931378493,0.336959485,3852
ID44473595425,0.336923218,3853
ID42974087895,0.336752836,3854
ID43335445850,0.336507903,3855
ID40380029678,0.336493424,3856
ID13398797397,0.336441206,3857
ID54908003637,0.336077541,3858
ID42083801255,0.335827162,3859
ID87318721407,0.335546349,3860
ID94096519841,0.335185232,3861
ID94961700958,0.335158797,3862
ID7480669909,0.335066518,3863
ID87593938730,0.335006808,3864
ID73946401418,0.334438338,3865
ID3928218411,0.334184379,3866
ID58833051965,0.333164457,3867
ID94103847674,0.332798735,3868
ID2730115457,0.332286384,3869
ID56919580771,0.332270143,3870
ID20084159039,0.332165431,3871
ID60397211956,0.331965408,3872
ID162299210,0.331933229,3873
ID45715776060,0.331037066,3874
ID31667728364,0.331004636,3875
ID71504669110,0.330779962,3876
ID96575697602,0.330510775,3877
ID3146567010,0.330501758,3878
ID67775025902,0.330497755,3879
ID5920759032,0.330338665,3880
ID36509691708,0.329858663,3881
ID54666441471,0.329642644,3882
ID89665118041,0.329636437,3883
ID7016208724,0.328955509,3884
ID86324337770,0.328925986,3885
ID42123639370,0.328752164,3886
ID59286244427,0.328645736,3887
ID53607377993,0.328577587,3888
ID54634930079,0.328483832,3889
ID56390182374,0.327460564,3890
ID29213486578,0.3274248,3891
ID89607371850,0.32692525,3892
ID74983230826,0.326911317,3893
ID96912331644,0.326466906,3894
ID5704226254,0.326400177,3895
ID33470441323,0.326329852,3896
ID86411821742,0.326259859,3897
